id,name,type,cuisine,meta_code_com,meta_code_dep,meta_geo_point_lat,meta_geo_point_lon,created_at,vegan,vegetarian,note
7384,Italian Trattoria,restaurant,italian,75113,75,48.8310106730966,2.37593356160551,2024-12-12 09:17:36,0,1,
7385,Itchi,restaurant,japanese,75113,75,48.8272648843874,2.35649224010874,2024-12-12 09:17:36,0,0,
7386,Yi Bowl Noodle,restaurant,"chinese, noodle",75113,75,48.8235801997523,2.37170187396933,2024-12-12 09:17:36,0,0,
7387,Chào Bà,restaurant,vietnamese,75113,75,48.8332932329688,2.35517133598762,2024-12-12 09:17:36,0,0,
7388,Savane & Mousson,restaurant,,75113,75,48.8318579996884,2.37639305753748,2024-12-12 09:17:36,0,0,
7389,Le Gorille,restaurant,,75113,75,48.8295185266937,2.37125662727274,2024-12-12 09:17:36,0,0,
7390,The X Pot,restaurant,"chinese, hotpot",75113,75,48.8284001828994,2.35626346810246,2024-12-12 09:17:36,0,0,
7391,Chinatown Olympiades,restaurant,chinese,75113,75,48.8235509469103,2.36573882041361,2024-12-12 09:17:36,0,0,
7392,Le petit Cervantès,restaurant,,75113,75,48.8285879678034,2.35036154848956,2024-12-12 09:17:36,0,0,
7393,Tadam,restaurant,french,75113,75,48.8370057455224,2.35598002200578,2024-12-12 09:17:36,0,0,
7394,Sushi Zen,restaurant,japanese,75113,75,48.8295988253261,2.34779802722298,2024-12-12 09:17:36,0,0,
7395,La Maison des Frigos,restaurant,japanese,75113,75,48.8310316278546,2.37911533205016,2024-12-12 09:17:36,0,0,
7396,Au Bourgeon d'Or,restaurant,chinese,75113,75,48.829804684868,2.35682768387375,2024-12-12 09:17:36,0,0,
7397,Tang Gourmet Paris,restaurant,chinese,75113,75,48.823920169745,2.36550295365831,2024-12-12 09:17:36,0,0,
7398,Pho Bom,restaurant,vietnamese,75113,75,48.8234532977383,2.36186336366231,2024-12-12 09:17:36,0,0,
7399,Fuku Sushi,restaurant,japanese,75113,75,48.8226532450804,2.36074999546378,2024-12-12 09:17:36,0,0,
7400,L'Indochine,restaurant,vietnamese,75113,75,48.824577730049,2.36140143697841,2024-12-12 09:17:36,0,0,
7401,Feng's Sushi Bar,restaurant,sushi,75113,75,48.8284489958487,2.37314766844773,2024-12-12 09:17:37,0,0,
7402,Café du Commerce,restaurant,,75113,75,48.8282469919823,2.35020069976767,2024-12-12 09:17:37,0,0,
7403,Hua Resto,restaurant,chinese,75113,75,48.8366801924032,2.35326981743367,2024-12-12 09:17:37,0,0,
7404,Au Coucou des Peupliers,restaurant,,75113,75,48.8217454849667,2.35239969206523,2024-12-12 09:17:37,0,0,
7405,Saveurs d'asie,restaurant,asian,75113,75,48.8287472239636,2.35529186775526,2024-12-12 09:17:37,0,0,
7406,Season Square,restaurant,"burger, bowl",75113,75,48.8328187334302,2.37080417213943,2024-12-12 09:17:37,1,1,
7407,Sourire Le Restaurant,restaurant,"french, tapas",75113,75,48.8371974396481,2.3420413361234,2024-12-12 09:17:37,0,0,
7408,Le Vauxhall,restaurant,,75113,75,48.8397346417387,2.36960086611984,2024-12-12 09:17:37,0,0,
7409,Mister Chen,restaurant,chinese,75113,75,48.8222915659584,2.3627647535296,2024-12-12 09:17:37,0,0,
7410,Li Ka Fo,restaurant,chinese,75113,75,48.8222391790636,2.36280724977868,2024-12-12 09:17:37,0,0,
7411,Le Mandarin,restaurant,,75113,75,48.8193605820567,2.36012378347769,2024-12-12 09:17:37,0,0,
7412,Chez Julia,restaurant,italian,75113,75,48.8193543794484,2.35973226478046,2024-12-12 09:17:37,0,0,
7413,Au Village de Choisy,restaurant,asian,75113,75,48.8254714923844,2.36068855611353,2024-12-12 09:17:37,0,0,
7414,Chez Mamane,restaurant,regional,75113,75,48.8285999539249,2.35062666808693,2024-12-12 09:17:37,0,0,
7415,Tandem,restaurant,,75113,75,48.8280321638039,2.35154482176057,2024-12-12 09:17:37,0,0,
7416,Lancetto,restaurant,italian,75113,75,48.8289635608846,2.35322279495688,2024-12-12 09:17:37,0,0,
7417,Nems & Sushi,restaurant,asian,75113,75,48.8384156654553,2.37145594893022,2024-12-12 09:17:37,0,0,
7418,Katoro,restaurant,caribbean,75113,75,48.8271882737924,2.37053544832369,2024-12-12 09:17:37,0,0,
7419,Wong Heng,restaurant,,75113,75,48.8203145264569,2.36402698432849,2024-12-12 09:17:37,0,0,
7420,Viet 1331,restaurant,vietnamese,75113,75,48.8251312709346,2.36238672969648,2024-12-12 09:17:37,0,0,
7421,Osaka Sushi,restaurant,japanese,75113,75,48.8297430778797,2.35151146178592,2024-12-12 09:17:37,0,0,
7422,Pho Viet,restaurant,vietnamese,75113,75,48.8359789623837,2.35921174859337,2024-12-12 09:17:37,0,0,
7423,La Tonkinoise,restaurant,vietnamese,75113,75,48.8221687710769,2.36094286305581,2024-12-12 09:17:37,0,0,
7424,Auberge de la Butte,restaurant,,75113,75,48.8280832934133,2.35187842150685,2024-12-12 09:17:37,0,0,
7425,Lao Douang Chan,restaurant,lao,75113,75,48.8281733988724,2.35811506038215,2024-12-12 09:17:37,0,0,
7426,Mer de Chine - 北海,restaurant,chineses (Teochew) - 中国潮州,75113,75,48.8299381247666,2.36265436386481,2024-12-12 09:17:37,0,0,
7427,Le wok café,restaurant,asian,75113,75,48.8366993869615,2.34891759802986,2024-12-12 09:17:37,0,0,
7428,Le Comptoir Marguery,restaurant,french,75113,75,48.8367794341368,2.34978696902701,2024-12-12 09:17:37,0,0,
7429,La Paillotte,restaurant,,75113,75,48.8255461751417,2.36060825748112,2024-12-12 09:17:37,0,0,
7430,Fresh Cube,restaurant,"japanese, sushi, bubble_tea",75113,75,48.835528183631,2.37486377930347,2024-12-12 09:17:37,0,0,
7431,Chez Ami,restaurant,indian,75113,75,48.8239314853143,2.35273589020153,2024-12-12 09:17:37,1,1,
7432,Mortensen,restaurant,,75113,75,48.8391881416517,2.36012177182093,2024-12-12 09:17:37,0,0,
7433,Bang Kok Thailand,restaurant,,75113,75,48.8298020864781,2.35164037545675,2024-12-12 09:17:37,0,0,
7434,Yankey,restaurant,african,75113,75,48.8294001742209,2.35136561667071,2024-12-12 09:17:37,0,0,
7435,Namoo,restaurant,korean,75113,75,48.8262412863719,2.36159966898848,2024-12-12 09:17:37,0,0,
7436,Sangeet,restaurant,"indian, nepalese, asian, middle_eastern",75113,75,48.8320252186567,2.3443177772063,2024-12-12 09:17:37,1,1,
7437,Ny Hav,restaurant,vietnamese,75113,75,48.8248509800925,2.36074513395994,2024-12-12 09:17:37,0,0,
7438,L'Hommage,restaurant,french,75113,75,48.8223781510182,2.36311142904486,2024-12-12 09:17:37,0,0,
7439,Chez Papa,restaurant,french,75113,75,48.8248690850033,2.34688708198607,2024-12-12 09:17:37,0,1,
7440,Le Simone,restaurant,french,75113,75,48.8353023751595,2.34790707578327,2024-12-12 09:17:37,0,0,
7441,Plat Royal,restaurant,lebanese,75113,75,48.8259305692212,2.36488101644284,2024-12-12 09:17:37,0,0,
7442,Grill Agora,restaurant,turkish,75113,75,48.8193705565215,2.36076265213757,2024-12-12 09:17:37,0,0,
7443,Thaï Papaya,restaurant,asian,75113,75,48.8279005679241,2.34978696902701,2024-12-12 09:17:37,0,0,
7444,IZU,restaurant,japanese,75113,75,48.8337219673162,2.35490973678958,2024-12-12 09:17:37,0,0,
7445,Malibu Lounge,restaurant,african,75113,75,48.8229467793295,2.35772563716071,2024-12-12 09:17:37,0,0,
7446,Restaurant W,restaurant,korean,75113,75,48.8323432280632,2.37379148243048,2024-12-12 09:17:37,0,0,
7447,Yummy foods house,restaurant,sushi,75113,75,48.8324344231697,2.3598459233875,2024-12-12 09:17:37,0,0,
7448,Fabrezza,restaurant,pizza,75113,75,48.8280767555288,2.35000246775761,2024-12-12 09:17:37,0,0,
7449,Malis,restaurant,cambodian,75113,75,48.8243049829197,2.36679435348026,2024-12-12 09:17:37,0,0,
7450,Fø Pizza,restaurant,pizza,75113,75,48.8283891490601,2.38058015344876,2024-12-12 09:17:37,0,1,
7451,Kanaco,restaurant,japanese,75113,75,48.8252235556886,2.3721808997357,2024-12-12 09:17:37,0,0,
7452,Le Comptoir du Houmous,restaurant,lebanese,75113,75,48.8299151583519,2.35400692199875,2024-12-12 09:17:37,0,0,
7453,Chez Lili & Marcel,restaurant,french,75113,75,48.8376056383326,2.37329644722905,2024-12-12 09:17:37,0,1,
7454,Baby Gam,restaurant,asian,75113,75,48.8239510989678,2.36801542913457,2024-12-12 09:17:37,1,1,
7455,Hai Bà,restaurant,vietnamese,75113,75,48.8218980356044,2.34231223923396,2024-12-12 09:17:37,0,0,
7456,Ngoc Xuyén SàiGòn,restaurant,vietnamese,75113,75,48.8229130840788,2.36181474862391,2024-12-12 09:17:37,0,0,
7457,天天旺,restaurant,chinese,75113,75,48.8244846909238,2.36213057873547,2024-12-12 09:17:37,0,0,
7458,K-chimaek,restaurant,korean,75113,75,48.8260380252199,2.35932448519105,2024-12-12 09:17:37,0,1,
7459,Otakuni,restaurant,japanese,75113,75,48.8303293920067,2.35433557642219,2024-12-12 09:17:37,1,1,
7460,Sushi Chérie,restaurant,japanese,75113,75,48.8304962756988,2.35377256398601,2024-12-12 09:17:37,0,0,
7461,Sinorama,restaurant,chinese,75113,75,48.826363243063,2.36017021922126,2024-12-12 09:17:37,0,0,
7462,Gourmet Tsingtao,restaurant,chinese,75113,75,48.8330893850837,2.36568685261395,2024-12-12 09:17:37,0,0,
7463,天天食店,restaurant,chinese,75113,75,48.833029454476,2.36579212931781,2024-12-12 09:17:37,0,0,
7464,Les Chiffonniers,restaurant,"french, pizza",75113,75,48.8337972368067,2.36069786002605,2024-12-12 09:17:37,0,0,
7465,L'intermède,restaurant,,75113,75,48.8373867868407,2.36027373572546,2024-12-12 09:17:37,0,0,
7466,Plan Libre,restaurant,,75113,75,48.8267077392835,2.37642767479758,2024-12-12 09:17:37,0,0,
7467,Chez Djouher,restaurant,,75113,75,48.8289158678555,2.35142135632682,2024-12-12 09:17:37,0,1,
7468,Le Feu de Mars,restaurant,japonais,75113,75,48.8276511224857,2.35319655959992,2024-12-12 09:17:37,0,0,
7469,Yobo,restaurant,korean,75113,75,48.8330277780953,2.3535179217676,2024-12-12 09:17:37,0,0,
7470,Paradis Thaï,restaurant,thai,75113,75,48.8262844531732,2.35868209613184,2024-12-12 09:17:37,0,0,
7471,La Fine Gueule,restaurant,french,75113,75,48.8234587459754,2.35375596781773,2024-12-12 09:17:37,0,0,
7472,N+1,restaurant,fine_dining,75113,75,48.8323501850428,2.3714086749963,2024-12-12 09:17:37,0,0,
7473,Uncle Kang,restaurant,,75113,75,48.8241665976984,2.36202664313615,2024-12-12 09:17:37,0,0,
7474,Fung Shun,restaurant,chinese,75113,75,48.8223096708693,2.36315057253268,2024-12-12 09:17:37,0,0,
7475,Quan Nhà,restaurant,vietnamese,75113,75,48.8229484557102,2.35779151891964,2024-12-12 09:17:37,0,0,
7476,New Chen Regal,restaurant,chinese,75113,75,48.8226769658664,2.34697014664653,2024-12-12 09:17:37,0,0,
7477,L'atelier saisonnier,restaurant,"brunch, salad",75113,75,48.8274100589504,2.37032355381146,2024-12-12 09:17:37,0,0,
7478,Aoi Spicy,restaurant,thai,75113,75,48.8222821782269,2.35961944436374,2024-12-12 09:17:37,0,0,
7479,Le Comptoir de Simon,restaurant,,75113,75,48.8181345610795,2.36092065101238,2024-12-12 09:17:37,0,0,
7480,Elephant,restaurant,thai,75113,75,48.8352949990848,2.3587276936851,2024-12-12 09:17:37,0,0,
7481,O'Soleil,restaurant,"african, couscous",75113,75,48.8249240702881,2.37541933184582,2024-12-12 09:17:37,0,0,
7482,Nonna Pizzeria,restaurant,pizza,75113,75,48.8312745354085,2.36886066025059,2024-12-12 09:17:37,0,0,
7483,Casa Angeli,restaurant,"italian, pizza",75113,75,48.8301322496441,2.3526391630389,2024-12-12 09:17:37,0,0,
7484,Les délices du Yunnan,restaurant,"chinese, yunnan",75113,75,48.8262505902844,2.3591172845446,2024-12-12 09:17:37,0,0,
7485,My Kim,restaurant,vietnamese,75113,75,48.8252014274642,2.37201267493899,2024-12-12 09:17:38,0,0,
7486,Le Bistrot,restaurant,,75113,75,48.8244850261999,2.37192424586053,2024-12-12 09:17:38,0,0,
7487,Chez Yong 鼎鼎香,restaurant,chinese,75113,75,48.8238475824636,2.35068274301918,2024-12-12 09:17:38,0,1,
7488,Boria Café,restaurant,"salad, vietnamese, burger",75113,75,48.8248673248037,2.36978275341872,2024-12-12 09:17:38,0,0,
7489,OTTO,restaurant,"italian, italian_pizza, pizza",75113,75,48.834738440714,2.34469529812523,2024-12-12 09:17:38,0,1,
7490,Chine Massena,restaurant,chinese,75113,75,48.8217880650348,2.36498419767091,2024-12-12 09:17:38,0,0,
7491,Restaurant universitaire La Barge,restaurant,,75113,75,48.83309791735,2.37969145407994,2024-12-12 09:17:38,1,1,
7492,Oh Sushi,restaurant,"japanese, sushi",75113,75,48.8284430446975,2.34287868825044,2024-12-12 09:17:38,0,0,
7493,Sun Ly,restaurant,chinese,75113,75,48.820563049886,2.36349305709635,2024-12-12 09:17:38,0,0,
7494,Thai Royal,restaurant,thai,75113,75,48.8249806481346,2.36208062259257,2024-12-12 09:17:38,0,0,
7495,Maison Pradier,restaurant,,75113,75,48.8390971980023,2.36933683616988,2024-12-12 09:17:38,0,0,
7496,Les Saveurs de Saïgon,restaurant,vietnamese,75113,75,48.8261210898804,2.37168603217233,2024-12-12 09:17:38,0,0,
7497,Bekseju Village,restaurant,korean,75113,75,48.8377562611326,2.35559361626949,2024-12-12 09:17:38,0,0,
7498,Apollonia,restaurant,italian,75113,75,48.8284834454708,2.35100569774843,2024-12-12 09:17:38,0,1,
7499,Gino,restaurant,pizza,75113,75,48.8336700833355,2.36564175797489,2024-12-12 09:17:38,0,0,
7500,Madama,restaurant,japanese,75114,75,48.8427323455896,2.32431268890207,2024-12-12 09:17:39,0,0,
7501,Le Laurier,restaurant,french,75114,75,48.8325959424438,2.32049992878649,2024-12-12 09:17:39,0,0,
7502,La Vie d'Ange,restaurant,,75114,75,48.8324656876685,2.3375074808778,2024-12-12 09:17:39,0,0,
7503,Cocotte,restaurant,french,75114,75,48.832873718715,2.32511852507318,2024-12-12 09:17:40,0,1,
7504,Chez Farhat,restaurant,lebanese,75114,75,48.8363660386723,2.3223017865117,2024-12-12 09:17:40,0,0,
7505,Casa Pelletier,restaurant,french,75114,75,48.8362452554475,2.31906779681026,2024-12-12 09:17:40,0,0,
7506,Harmony Café,restaurant,french,75114,75,48.8386403842793,2.33968996082612,2024-12-12 09:17:40,0,1,
7507,Zama,restaurant,mediterranean,75114,75,48.8357757850508,2.32492515456696,2024-12-12 09:17:40,0,0,
7508,Sodam,restaurant,korean,75114,75,48.8332820850376,2.31585702498063,2024-12-12 09:17:40,0,0,
7509,El Pueblito,restaurant,,75114,75,48.8264333995926,2.30485971655989,2024-12-12 09:17:40,0,0,
7510,La Pachanga,restaurant,international,75114,75,48.8396424408037,2.3230291680691,2024-12-12 09:17:40,0,0,
7511,Le Plomb du Cantal,restaurant,french,75114,75,48.8405138234576,2.32340367150289,2024-12-12 09:17:40,0,0,
7512,Catacombes Fast Food,restaurant,kebab,75114,75,48.8295854981,2.33440382977074,2024-12-12 09:17:40,0,0,
7513,Thaï Paragon,restaurant,thai,75114,75,48.8309028818218,2.3304284607336,2024-12-12 09:17:40,0,0,
7514,Le Bistrot de l'Échanson,restaurant,,75114,75,48.8400760366549,2.3236973733901,2024-12-12 09:17:40,0,0,
7515,Tililis L'afro-Karibean,restaurant,,75114,75,48.8327808472278,2.33595146437267,2024-12-12 09:17:40,0,0,
7516,Palais de Vandan,restaurant,indian,75114,75,48.8240559565765,2.3283622377823,2024-12-12 09:17:40,0,0,
7517,Dokkebi (도깨비),restaurant,korean,75114,75,48.8322842194648,2.31520809803692,2024-12-12 09:17:40,0,1,
7518,Aasman,restaurant,indian,75114,75,48.8361106420825,2.32400817435976,2024-12-12 09:17:40,0,0,
7519,Nippon Shop,restaurant,sushi,75114,75,48.8281028232477,2.30647775914849,2024-12-12 09:17:40,0,0,
7520,Pho Fait Maison,restaurant,vietnamese,75114,75,48.8276173434158,2.31508396205092,2024-12-12 09:17:40,0,0,
7521,Aiyara,restaurant,thai,75114,75,48.8404487798891,2.32432417210941,2024-12-12 09:17:40,0,0,
7522,Invithé Gourmand,restaurant,,75114,75,48.8281814454994,2.3261116967802,2024-12-12 09:17:40,0,0,
7523,O Dellys,restaurant,"moroccan, couscous",75114,75,48.8291727731878,2.30870365735527,2024-12-12 09:17:40,0,0,
7524,Juné,restaurant,chinese,75114,75,48.8324889893593,2.32946697262057,2024-12-12 09:17:40,0,0,
7525,Azhen pâtes,restaurant,chinese,75114,75,48.8279312456897,2.33071059559441,2024-12-12 09:17:40,0,0,
7526,La Petite Sœur,restaurant,,75114,75,48.830039629614,2.33109892916843,2024-12-12 09:17:40,0,0,
7527,Paris Orléans,restaurant,french,75114,75,48.8233817162852,2.32583844673675,2024-12-12 09:17:40,0,0,
7528,Le Gourbi,restaurant,couscous,75114,75,48.8286015464865,2.32190632831998,2024-12-12 09:17:40,0,0,
7529,Capsule,restaurant,,75114,75,48.83684062203,2.33821474586759,2024-12-12 09:17:40,0,0,
7530,L'Assiette,restaurant,french,75114,75,48.8334122559939,2.32402837474643,2024-12-12 09:17:40,0,0,
7531,Darkoum,restaurant,,75114,75,48.8337871785229,2.32985254016654,2024-12-12 09:17:40,0,0,
7532,Chez Maurice,restaurant,,75114,75,48.834928626097,2.32964005892109,2024-12-12 09:17:40,0,0,
7533,Jardin de Montsouris,restaurant,vietnamese,75114,75,48.8211183509712,2.34129123960841,2024-12-12 09:17:40,0,1,
7534,Pizza Roma,restaurant,pizza,75114,75,48.8396211507697,2.32236205239553,2024-12-12 09:17:40,0,0,
7535,Chez Joy,restaurant,thai,75114,75,48.8358144256244,2.32481476490216,2024-12-12 09:17:40,0,1,
7536,Midi trente,restaurant,,75114,75,48.8349473177411,2.32717485737874,2024-12-12 09:17:40,0,0,
7537,I Grappoli,restaurant,italian,75114,75,48.833895724169,2.33088292752365,2024-12-12 09:17:40,0,0,
7538,Wako,restaurant,japanese,75114,75,48.8330478946629,2.3162877709847,2024-12-12 09:17:40,0,0,
7539,Les Petits Plats,restaurant,french,75114,75,48.8286381754034,2.32221603964226,2024-12-12 09:17:40,0,0,
7540,Pizzamore,restaurant,italian,75114,75,48.8355752899268,2.32401538279649,2024-12-12 09:17:40,0,0,
7541,Yoki Sushi,restaurant,japanese,75114,75,48.8308413586525,2.31234794121704,2024-12-12 09:17:40,0,0,
7542,Koï,restaurant,japanese,75114,75,48.8361368774395,2.32393089321252,2024-12-12 09:17:40,0,0,
7543,Denfert Marée,restaurant,,75114,75,48.833541840217,2.3305335697994,2024-12-12 09:17:40,0,0,
7544,Stella di Mare,restaurant,"italian, pasta, pizza",75114,75,48.8289714398736,2.30749582510796,2024-12-12 09:17:40,0,0,
7545,Dat Viet,restaurant,asian,75114,75,48.8300252965595,2.3296184336109,2024-12-12 09:17:40,0,0,
7546,Royal Berbère,restaurant,algerian,75114,75,48.8354006948838,2.32350928348288,2024-12-12 09:17:40,0,0,
7547,Gioia,restaurant,"pizza, pasta, italian",75114,75,48.831214940077,2.31988888804514,2024-12-12 09:17:40,0,0,
7548,Crêperie Le Petit Josselin,restaurant,"crepe, pancake",75114,75,48.8419272637898,2.32554432575438,2024-12-12 09:17:40,1,1,
7549,Il Farniente,restaurant,italian,75114,75,48.8234893399219,2.33047288482041,2024-12-12 09:17:40,0,0,
7550,Aux Plumes,restaurant,,75114,75,48.8322869854928,2.32778807741491,2024-12-12 09:17:40,0,0,
7551,Tamam Kitchen,restaurant,,75114,75,48.8311175423621,2.31956392165912,2024-12-12 09:17:40,0,0,
7552,Aux Petits Chandeliers,restaurant,,75114,75,48.8350902291902,2.32674645830753,2024-12-12 09:17:40,0,0,
7553,Café Larousse,restaurant,,75114,75,48.8298885877188,2.31304682430366,2024-12-12 09:17:40,0,0,
7554,Toyama,restaurant,japanese,75114,75,48.8422630428309,2.32443104137488,2024-12-12 09:17:40,0,0,
7555,Ayko Sushi,restaurant,sushi,75114,75,48.8334238230203,2.33216284413825,2024-12-12 09:17:40,0,0,
7556,Crêperie de Quimper,restaurant,crepe,75114,75,48.8418473842526,2.32522279594863,2024-12-12 09:17:40,0,0,
7557,Al Fadi,restaurant,lebanese,75114,75,48.8414797539794,2.32944216218715,2024-12-12 09:17:40,0,0,
7558,Le Rajasthan,restaurant,indian,75114,75,48.8300202674176,2.32952003006764,2024-12-12 09:17:40,1,1,
7559,Les Fondus de la Raclette,restaurant,cheese,75114,75,48.8410700465522,2.33023299475158,2024-12-12 09:17:40,0,0,
7560,Cafétéria de la Maison Heinrich Heine,restaurant,cafeteria,75114,75,48.8177893943069,2.33575826150454,2024-12-12 09:17:40,0,0,
7561,La Taverne de Zhao,restaurant,chinese,75114,75,48.8416406865203,2.32823349174953,2024-12-12 09:17:40,1,1,
7562,Borei,restaurant,thai,75114,75,48.8323686252298,2.3298772667809,2024-12-12 09:17:40,0,0,
7563,Kyo Montparnasse,restaurant,"japanese, sushi",75114,75,48.8409415519766,2.32447605219491,2024-12-12 09:17:40,0,0,
7564,Bistrot L'Envie,restaurant,,75114,75,48.8340740910685,2.31777329568416,2024-12-12 09:17:40,0,0,
7565,Asahi,restaurant,japanese,75114,75,48.8289612977707,2.32988682215051,2024-12-12 09:17:40,0,0,
7566,Sushi Juliette,restaurant,sushi,75114,75,48.8351250979074,2.32624513667872,2024-12-12 09:17:40,0,0,
7567,Maison Sūkoon,restaurant,,75114,75,48.8345948587126,2.32383542333537,2024-12-12 09:17:40,0,0,
7568,Le Lakanal,restaurant,,75114,75,48.8332918918643,2.33252284687956,2024-12-12 09:17:40,0,0,
7569,Le Seiz' Maine,restaurant,,75114,75,48.8406736663512,2.32264125359023,2024-12-12 09:17:40,0,0,
7570,Le chalet du Parc,restaurant,,75114,75,48.8213602526968,2.33471773204457,2024-12-12 09:17:40,0,1,
7571,Quai 14,restaurant,indian,75114,75,48.8274319357177,2.33142138098353,2024-12-12 09:17:40,0,0,
7572,Maison de Luciole,restaurant,asian,75114,75,48.8310656583815,2.31952628691386,2024-12-12 09:17:40,0,0,
7573,Il Gallo Nero,restaurant,italian,75114,75,48.835195254437,2.32031385053605,2024-12-12 09:17:40,0,1,
