restaurant_name,address,phone_number,reviews_count,reviews_average,type,cuisine,meta_code_com,meta_code_dep,meta_geo_point_lat,meta_geo_point_lon,vegan,vegetarian
sushi marché,"20 Rue Mirabeau, 75016 Paris",01 42 88 11 49,463,4.4,restaurant,japanese,75116,75,48.8467270768231,2.27103479776025,0,0
le guersant,"30 Bd Gouvion-Saint-Cyr, 75017 Paris",01 77 17 83 29,186,4.4,restaurant,,75117,75,48.8833474441501,2.28750825498136,0,0
le p'tit bougnat,"118 Bd de Courcelles, 75017 Paris",01 47 63 97 11,1063,4.3,restaurant,french,75117,75,48.8786553385726,2.29993836593059,0,0
pike poké,"24 Rue Vernier, 75017 Paris",09 81 65 66 69,38,4.5,restaurant,caribbean,75117,75,48.8841059225683,2.29099495906348,0,0
bistrot des ternes,"5 Rue Labie, 75017 Paris",09 83 64 07 02,58,4.7,restaurant,couscous,75117,75,48.8794283176833,2.28881549660031,0,0
le 95,"95 Bd Bessières, 75017 Paris",01 84 05 47 94,69,4.5,restaurant,,75117,75,48.89587704829,2.31823715020579,0,0
chez ly,"95 Av. Niel, 75017 Paris",01 40 53 88 38,271,3.8,restaurant,chinese,75117,75,48.8840870632862,2.29674058605084,0,0
sonata pizza,"45 Rue Brochant, 75017 Paris",01 45 65 06 22,1006,4.5,restaurant,pizza,75117,75,48.8903944454242,2.31970222306148,0,0
flavio,"11 Rue Cardinet, 75017 Paris",01 45 74 68 11,537,4.7,restaurant,,75117,75,48.8815584945558,2.30187374737335,0,0
iossa,"81 Av. de Wagram, 75017 Paris",01 84 25 61 55,309,4.2,restaurant,,75117,75,48.8801702837522,2.29942128632382,0,0
l’aligot,"73 Av. Niel, 75017 Paris",01 44 40 28 15,477,4.4,restaurant,french,75117,75,48.8823181464404,2.29582687478592,0,0
la cantine du troquet,"46 Rue Bayen, 75017 Paris",01 42 67 05 11,60,3.6,restaurant,french,75117,75,48.882736990142,2.29122294682981,0,0
en face,"65 Rue Marceau, 93100 Montreuil",01 55 86 64 87,1,5.0,restaurant,french,75117,75,48.8816789425044,2.28886796731416,0,0
villa des ternes,"35 Rue Guersant, 75017 Paris",01 45 74 23 86,209,4.2,restaurant,pizza,75117,75,48.8817443213491,2.28880283992652,0,0
restaurant brigitte,"16 Av. de Villiers, 75017 Paris",01 47 63 25 61,588,4.5,restaurant,french,75117,75,48.8820347542941,2.31395282421767,0,0
monte carlo,"9 Av. de Wagram, 75017 Paris",01 43 80 02 21,1846,3.8,restaurant,french,75117,75,48.8753795231743,2.29589451674451,0,0
onigiriya,"Marché Couvert Batignolles, 24 ter Rue Brochant, 75017 Paris",01 58 60 08 02,48,4.7,restaurant,japanese,75117,75,48.8895960691469,2.31936334271617,0,0
guocheng,"101 Rue de Tocqueville, 75017 Paris",01 47 63 86 60,60,4.5,restaurant,chinese,75117,75,48.8883219360455,2.30622697260554,0,0
le pouzzoulou,"39 Rue de Chazelles, 75017 Paris",01 46 22 14 81,147,4.5,restaurant,,75117,75,48.8807197175052,2.30576479446455,0,0
café l'entracte,"7 Rue Biot, 75017 Paris",01 43 87 94 71,254,4.0,restaurant,french,75117,75,48.884049679998,2.32630624075284,0,0
villa mimouna,"77 Rue de Saussure, 75017 Paris",01 42 27 67 25,173,4.0,restaurant,moroccan,75117,75,48.8864182381967,2.31336064275845,1,1
la belote,"58 Rue de Saussure, 75017 Paris",01 42 67 46 90,325,4.5,restaurant,brasserie,75117,75,48.8854658863582,2.31496695068262,0,0
misa bulgogi,"24 Rue Brey, 75017 Paris",01 56 68 00 68,741,4.8,restaurant,korean,75117,75,48.8769322707372,2.29534206550636,0,0
gabrielli,"12 Rue d'Héliopolis, 75017 Paris",01 44 09 00 08,490,4.6,restaurant,italian,75117,75,48.8850187956429,2.29399517748541,0,0
toyamah,"27 Rue Bayen, 75017 Paris",01 45 74 16 18,116,4.5,restaurant,japanese,75117,75,48.8800770769889,2.29408033762164,0,0
andy sushi,"74 Rue de La Jonquière, 75017 Paris",01 42 29 34 13,27,4.3,restaurant,chinese,75117,75,48.8943475185989,2.32049733039651,0,0
new susama,"17 Rue Biot, 75017 Paris",01 40 08 05 80,95,4.4,restaurant,japanese,75117,75,48.8844968545323,2.32586803485495,0,0
cascade de chine,"170 Av. de Clichy, 75017 Paris",01 42 63 98 48,640,3.9,restaurant,chinese,75117,75,48.8920747655534,2.31791964371357,0,0
asian moon,"10 Rue Hélène et François Missoffe, 75017 Paris",01 40 22 91 26,87,4.3,restaurant,asian,75117,75,48.8996162991147,2.32160759729089,0,0
le truffaut,"89 Rue Truffaut, 75017 Paris",09 87 56 67 56,615,4.8,restaurant,,75117,75,48.8887808452443,2.3164895233941,0,0
moo thaï,"9 Rue Brey, 75017 Paris",01 53 81 77 40,109,4.5,restaurant,thai,75117,75,48.8762804939465,2.29587423253884,0,0
bistrot jadis,"136 Av. de Wagram, 75017 Paris",01 42 67 88 18,123,4.7,restaurant,,75117,75,48.8856492823996,2.3039028384936,0,0
dochilak,"96 R. de Lévis, 75017 Paris",01 45 79 05 56,485,4.2,restaurant,korean,75117,75,48.8850304464883,2.31125695269998,1,1
le pont de tokyo,"44 Rue des Acacias 44, 75017 Paris",01 53 81 01 12,274,4.6,restaurant,japanese,75117,75,48.8773289862145,2.29281123366215,0,0
gare au gorille,"68 Rue des Dames, 75017 Paris",01 42 94 24 02,486,4.5,restaurant,,75117,75,48.8835394735518,2.31994437624417,0,0
brasileirinho,"129 Rue Legendre, 75017 Paris",01 46 27 63 64,940,4.6,restaurant,brazilian,75117,75,48.8898594285447,2.32354976807522,0,0
chez maxence,"52 Rue Legendre, 75017 Paris",01 47 54 04 91,709,4.8,restaurant,crepe,75117,75,48.8850256688035,2.31590052705809,0,0
palermo,"32 Rue des Moines, 75017 Paris",09 54 71 32 01,688,4.4,restaurant,,75117,75,48.8890385887669,2.31969954085247,0,0
moonasia,"171 Av. de Clichy, 75017 Paris",,108,4.8,restaurant,asian,75117,75,48.8924901726747,2.31661743123652,0,0
burger bro,"172 Av. de Clichy, 75017 Paris",01 84 67 31 83,43,4.7,restaurant,burger,75117,75,48.8921198601925,2.31773649912921,0,0
le bon bobun,"21 Rue Guy Môquet, 75017 Paris",01 42 28 12 91,70,4.3,restaurant,vietnamese,75117,75,48.8918578418993,2.32164783042612,0,0
rooster,"137 Rue Cardinet, 75017 Paris",01 45 79 91 48,1061,4.9,restaurant,french,75117,75,48.8867467249821,2.31312268052736,0,0
flocco,"116 Bd Pereire, 75017 Paris",01 43 80 88 68,627,4.3,restaurant,italian,75117,75,48.885636961002,2.29777591873085,0,0
le talon caché,"4 Rue Gounod, 75017 Paris",01 45 75 36 04,270,4.7,restaurant,italian,75117,75,48.883117277089,2.30078393232273,0,0
jardin de sans-souci,"124 Av. de Villiers, 75017 Paris",,44,4.3,restaurant,chinese,75117,75,48.8853540717698,2.29523963864958,0,0
le diplomate,"110 Bd de Courcelles, 75017 Paris",01 42 27 86 31,281,4.4,restaurant,,75117,75,48.8788640479616,2.30085702251839,0,0
la cuisinière lyonnaise,"35 Place Saint Ferdinand, 37 Rue Saint-Ferdinand, 75017 Paris",01 45 74 69 20,120,4.1,restaurant,,75117,75,48.8777759931107,2.28779608953633,0,0
casa italia 17e,"16 Bd Gouvion-Saint-Cyr, 75017 Paris",,5,3.4,restaurant,pizza,75117,75,48.8845759796983,2.28953173022649,0,0
autana,"8 Rue de Logelbach, 75017 Paris",01 40 53 05 19,185,4.7,restaurant,,75117,75,48.8815756774573,2.30831775453314,0,0
teppanyaki sushi,"88 R. de Lévis, 75017 Paris",01 46 22 88 85,341,4.4,restaurant,japanese,75117,75,48.8847351520395,2.3118710947455,0,0
café des deux gares,"1 Rue des Deux Gares, 75010 Paris",01 40 38 17 05,438,4.4,restaurant,,75117,75,48.8932083341386,2.31639254477437,0,0
le p'tit musset,"132 Rue Cardinet bât 1, 75017 Paris",01 42 27 36 78,308,4.2,restaurant,french,75117,75,48.8866402748119,2.31327078875643,0,0
schwartz's deli,"22 Av. Niel, 75017 Paris",01 42 67 65 79,2674,4.4,restaurant,burger,75117,75,48.8805134388681,2.29542747709968,0,0
maison massala,"106 Rue de Saussure, 75017 Paris",01 71 20 26 99,75,2.7,restaurant,indian,75117,75,48.8874790518624,2.31190805893849,1,1
soleil de kyoto,"3 Bd Berthier, 75017 Paris",01 46 27 63 92,135,4.2,restaurant,japanese,75117,75,48.893999082884,2.31335754145428,0,0
les 2 coupoles,"192 Av. de Clichy, 75017 Paris",01 46 27 80 05,380,4.1,restaurant,,75117,75,48.894181473097,2.31420201819901,0,0
clasico argentino,"25 Rue Pierre Demours, 75017 Paris",09 53 22 62 41,297,4.3,restaurant,argentinian,75117,75,48.8811644612876,2.29418947000096,0,0
tokyo sakanaya,"68 Rue Guy Môquet, 75017 Paris",01 42 63 12 79,183,4.5,restaurant,,75117,75,48.8927137180323,2.32652115275022,0,0
busan park,"54 Rue Mstislav Rostropovitch, 75017 Paris",01 83 06 88 08,351,4.3,restaurant,korean,75117,75,48.8907614889642,2.31178744335182,0,0
jour phalsbourg,"3 Rue de Phalsbourg, 75017 Paris",01 43 80 06 06,90,4.0,restaurant,,75117,75,48.8813898506639,2.30885528598367,0,1
moudiba's taste,"5 Pass. Cardinet, 75017 Paris",06 80 20 33 22,216,4.1,restaurant,gabonese,75117,75,48.8856699857005,2.31063543457967,0,0
tovim,"19 Rue des Renaudes, 75017 Paris",01 45 72 56 89,127,4.6,restaurant,,75117,75,48.8798761627699,2.29895776707832,0,0
petrus,"12 Pl. du Maréchal Juin, 75017 Paris",01 43 80 15 95,435,4.3,restaurant,,75117,75,48.8852174467481,2.29647479590122,0,0
la compagnie,"123 Av. de Wagram, 75017 Paris",01 42 27 16 83,480,4.0,restaurant,,75117,75,48.8826124350608,2.30112784180994,0,0
nini,"24 Rue Saussier-Leroy, 75017 Paris",01 46 22 28 93,320,3.7,restaurant,,75117,75,48.8802501632894,2.2957037446283,0,0
konvives,"86 Rue de La Jonquière, 75017 Paris",06 61 35 92 77,478,4.7,restaurant,french,75117,75,48.8946949484855,2.31936216924973,0,0
fratellini caffe,"74 Av. de la Grande Armée, 75017 Paris",01 40 55 04 73,224,3.9,restaurant,italian,75117,75,48.8773155751694,2.28507146809076,0,0
comptoir parisien,"174 Av. de Clichy, 75017 Paris",01 58 59 00 17,299,4.4,restaurant,Brasserie,75117,75,48.8924285656864,2.31727222551245,0,0
i galli,"16 Rue Hélène et François Missoffe, 75017 Paris",09 79 27 37 58,98,4.5,restaurant,italian,75117,75,48.8998325522166,2.32175478351061,0,0
quatre-vingt-neuf,"89 Rue Lemercier, 75017 Paris",01 40 22 96 83,327,4.7,restaurant,,75117,75,48.8886786698446,2.31992576841913,0,0
étoile saigon,"25 Rue Guy Môquet, 75017 Paris",09 52 22 78 82,213,4.3,restaurant,vietnamese,75117,75,48.8920564930045,2.32251242373846,0,0
le lutin,"2bis Rue Fourcroy, 75017 Paris",,71,4.0,restaurant,,75117,75,48.8798756598557,2.29518775466892,0,0
chez gladines batignolles,"74 Bd des Batignolles, 75017 Paris",01 55 30 08 84,1178,4.2,restaurant,french,75117,75,48.8822079244137,2.31992291857205,0,1
le saint-ferdinand,"34 Pl. Saint-Ferdinand, 75017 Paris",01 45 74 50 74,558,4.0,restaurant,,75117,75,48.8778734746446,2.2875841950241,0,0
bloom sushi – wagram,"99 Rue Jouffroy d'Abbans, 75017 Paris",01 42 27 26 16,628,4.7,restaurant,"japanese, sushi",75117,75,48.8819544556617,2.3016488609112,1,0
chez irene et bernard,"58 Rue Gauthey, 75017 Paris",01 42 29 56 16,1051,4.3,restaurant,french,75117,75,48.8936351406482,2.32219374377979,0,0
mamma primi,"18 Rue Boursault, 75017 Paris",01 86 76 06 11,12073,4.7,restaurant,italian,75117,75,48.8835591710243,2.32061249774611,0,1
rimal,"22 Av. George V, 75008 Paris",01 42 89 13 71,246,4.4,restaurant,lebanese,75117,75,48.8810779600469,2.31264197838036,0,0
g by gaspard,"10 Rue Villebois-Mareuil, 75017 Paris",01 71 37 39 03,170,4.8,restaurant,indian,75117,75,48.8797616659725,2.29426155436826,0,0
madame fan,"18 Rue Bayen, 75017 Paris",01 53 81 79 77,1101,4.6,restaurant,chinese,75117,75,48.8801082576687,2.29430514026475,0,0
bassar,"122 Av. de Villiers, 75017 Paris",01 43 80 10 10,455,4.2,restaurant,italian,75117,75,48.8853109887875,2.29555094253345,0,0
il nuovo,"192 Rue de Courcelles, 75017 Paris",06 09 03 17 18,320,4.7,restaurant,italian,75117,75,48.8857238813379,2.29669213865051,0,0
santa maria,"27 Rue Salneuve, 75017 Paris",01 47 66 03 12,250,4.6,restaurant,,75117,75,48.8858369532117,2.31405525107445,0,1
sterne,"36 Rue la Condamine, 75017 Paris",01 42 94 17 24,89,4.1,restaurant,"seafood, fish",75117,75,48.8867415282022,2.32267084170843,0,0
osaki sushi,"87 Rue Cardinet, 75017 Paris",01 42 67 33 51,98,4.8,restaurant,japanese,75117,75,48.8846198170519,2.30976723704893,1,1
le crabe marteau,"16 Rue des Acacias, 75017 Paris",01 44 09 85 59,1152,4.6,restaurant,"french, seafood",75117,75,48.8763925599919,2.29062263492452,0,0
takuya sushi,"97 Rue Lemercier, 75017 Paris",01 42 63 58 10,250,3.2,restaurant,"sushi, japanese",75117,75,48.8892240802841,2.31896545377253,0,0
maison pillet,"1 Rue Ampère, 75017 Paris",09 62 64 28 96,341,4.7,restaurant,,75117,75,48.885092975486,2.30650189902963,0,0
manhattan terrazza,"108 Av. de Villiers, 75017 Paris",01 47 63 32 77,2803,4.1,restaurant,french,75117,75,48.8849009460843,2.29888895165325,0,0
la famiglia,"2 Rue Waldeck-Rousseau, 75017 Paris",01 45 74 20 28,491,4.3,restaurant,italian,75117,75,48.8796559701735,2.28649597253508,0,0
le mandarin saint-cyr,"47 Bd Gouvion-Saint-Cyr, 75017 Paris",01 45 74 34 34,236,4.3,restaurant,chinese,75117,75,48.8822996224344,2.28659513044963,0,0
le baan hai,"67 Rue Rennequin, 75017 Paris",01 47 66 54 41,65,3.3,restaurant,thai,75117,75,48.8843133746718,2.29437982302204,0,0
chez georges,"273 Bd Pereire, 75017 Paris",01 45 74 31 00,713,4.0,restaurant,french,75117,75,48.8778620752563,2.28489863324731,0,0
le colisée wagram,"4 Rue Bremontier, 75017 Paris",01 47 63 13 39,295,4.4,restaurant,italian,75117,75,48.8842799308782,2.30472895887038,0,0
le bloc,"21 Rue Brochant, 75017 Paris",01 42 59 00 55,1194,4.0,restaurant,,75117,75,48.8890808335589,2.31792442139837,0,0
le bœuf volant,"4 Rue Mariotte, 75017 Paris",09 50 78 61 39,511,4.2,restaurant,steak_house,75117,75,48.8841246980314,2.32099596981629,0,0
nagoya,"79 bis Av. Gabriel Péri, 93400 Saint-Ouen-sur-Seine",01 40 10 85 56,434,4.1,restaurant,japanese,75117,75,48.8766337911652,2.29567197721528,0,0
le pot de rome,"101 Rue de Rome, 75017 Paris",01 71 93 34 72,110,4.8,restaurant,french,75117,75,48.8839052598063,2.31842163589462,0,0
saïdoune,"35 Rue Legendre, 75017 Paris",01 47 63 83 08,671,4.5,restaurant,lebanese,75117,75,48.884757531721,2.31509167340187,1,1
buza,"10 Rue des Acacias, 75017 Paris",01 83 81 89 89,59,4.0,restaurant,,75117,75,48.8762392549829,2.29022684145664,0,0
bidou bar,"12 Rue Anatole de la Forge, 75017 Paris",01 43 80 09 18,152,4.3,restaurant,,75117,75,48.876144623296,2.2924123388901,0,0
ma chère et tendre,"81 Bd Gouvion-Saint-Cyr, 75017 Paris",01 40 68 30 40,44,3.8,restaurant,steak_house,75117,75,48.8792169260852,2.28496543701561,0,0
jey's,"1 Rue Lemercier, 75017 Paris",06 95 75 25 32,493,4.5,restaurant,israeli,75117,75,48.8852142616249,2.32529622142044,0,0
le petit cambodge,"20 Rue Alibert, 75010 Paris",01 42 45 80 88,2236,4.2,restaurant,vietnamese,75117,75,48.892031598752,2.32235115592141,0,0
roca,"31 Rue Guillaume Tell, 75017 Paris",01 47 64 86 04,208,4.2,restaurant,french,75117,75,48.8848607967681,2.29513704415473,0,0
ney's,"117 Av. de Villiers, 75017 Paris",01 42 27 26 25,6,3.0,restaurant,sushi,75117,75,48.8850319552309,2.29523896809732,0,0
rannouch,"19 Rue Jouffroy d'Abbans, 75017 Paris",09 80 62 43 69,395,4.4,restaurant,lebanese,75117,75,48.8863982892672,2.31127757218178,1,1
lyna restaurant,"34 Bd Pereire, 75017 Paris",01 45 74 04 33,1167,4.3,restaurant,italian,75117,75,48.8879179283126,2.30678998504172,0,0
janna,"13 Rue Denis Poisson, 75017 Paris",01 44 09 03 30,1245,4.5,restaurant,lebanese,75117,75,48.8775699659307,2.28777999628224,0,0
sushi emany,"115 Rue Legendre, 75017 Paris",01 42 26 77 92,73,4.4,restaurant,"japanese, ramen, sushi",75117,75,48.8889855313198,2.3223376610573,0,0
cafuné,"61 Rue des Batignolles, 75017 Paris",,361,4.7,restaurant,brazilian,75117,75,48.8861405457446,2.31878742214911,0,1
giovanna,"57 Rue des Batignolles, 75017 Paris",01 53 04 94 73,1057,4.6,restaurant,italian,75117,75,48.8859855643549,2.31905446958422,0,1
chez lucette,"43 Rue de La Jonquière, 75017 Paris",01 46 27 72 54,83,4.5,restaurant,french,75117,75,48.8934316280391,2.32325212669352,0,0
perlimpinpin,"121 Rue de Rome, 75017 Paris",01 71 97 95 11,460,4.7,restaurant,,75117,75,48.884820982728,2.31748495821498,0,0
montijo,"167 Rue de Rome, 75017 Paris",01 44 29 06 07,363,4.5,restaurant,,75117,75,48.887152995829,2.31417008314793,0,0
mizu ramen,"41 Rue de Saussure, 75017 Paris",09 55 31 36 75,110,5.0,restaurant,ramen,75117,75,48.8849788977838,2.31532225955814,0,1
royal etoile,"Paris, Rue Brey, FR邮政编码: 75017",01 45 75 65 32,125,4.7,restaurant,asian,75117,75,48.8761370795832,2.29605335380967,0,0
augusta,"98 Rue de Tocqueville, 75017 Paris",01 47 63 39 97,5,4.2,restaurant,,75117,75,48.8866721260439,2.30882041726647,0,0
tropicalia,"114 bis Rue des Moines, 75017 Paris",,143,4.5,restaurant,brazilian,75117,75,48.89304287537,2.3231464308945,0,0
cucuzza ristorante,"14 Rue des Moines, 75017 Paris",01 42 28 71 75,895,4.5,restaurant,pizza,75117,75,48.8879693931981,2.31867359590402,0,1
bistrot du passage,"55 Rue de Grenelle, 75007 Paris",01 43 21 30 30,325,4.8,restaurant,french,75117,75,48.8824594653279,2.31717683945433,0,0
aji ramen,"46 Rue des Dames, 75017 Paris",01 88 48 02 31,254,4.9,restaurant,japanese,75117,75,48.8841483349983,2.32273915421931,0,0
yokosuka,"7 Rue d'Armaillé, 75017 Paris",01 55 37 98 08,344,4.5,restaurant,japanese,75117,75,48.8774749989677,2.29185594815746,0,0
soho moroccan grill,"101 Av. Maurice Thorez, 94200 Ivry-sur-Seine",01 43 90 10 96,634,4.6,restaurant,couscous,75117,75,48.8852106574066,2.29352436598415,0,0
le potager de charlotte,"21 Rue Rennequin, 75017 Paris",01 44 65 09 63,1711,4.8,restaurant,,75117,75,48.8816004878907,2.29799929645043,1,0
crêperie du palais,"23 All. Colette Heilbronner, 75017 Paris",01 42 46 65 23,78,4.1,restaurant,crepe,75117,75,48.8926402925605,2.31021365721196,0,0
dalmania,"16 Rue Jouffroy d'Abbans, 75017 Paris",01 71 89 08 78,122,5.0,restaurant,indian,75117,75,48.8868868704032,2.31207259569777,1,1
oko sushi,"94 Rue de Saussure, 75017 Paris",01 58 57 89 33,142,4.4,restaurant,japanese,75117,75,48.8871198873114,2.31245992344344,1,1
picky spring,"29 Rue de Saussure, 75017 Paris",07 56 81 04 19,49,4.5,restaurant,,75117,75,48.8843437171613,2.31594319094526,0,0
assinie,"74 Rue de Tocqueville, 75017 Paris",01 73 54 73 73,318,4.0,restaurant,african,75117,75,48.8854459374286,2.31045161944306,0,0
le costaud des batignolles,"10 Rue Brochant, 75017 Paris",06 82 82 89 82,578,4.4,restaurant,,75117,75,48.8883795197203,2.31750105146907,0,0
brasserie naï,"8 Av. de la Grande Armée, 75017 Paris",01 43 80 52 16,1585,4.3,restaurant,,75117,75,48.8748016747696,2.29285624448218,0,0
kirane's,"85 Av. des Ternes, 75017 Paris",01 45 74 40 21,580,4.3,restaurant,indian,75117,75,48.8797929304713,2.28842397790305,0,0
tomiki,"38 Rue Legendre, 75017 Paris",01 46 22 78 86,142,4.5,restaurant,japanese,75117,75,48.8844706191754,2.31493685965023,0,0
maison lacaille,"53 Rue Guy Môquet, 75017 Paris",01 42 63 04 20,125,4.9,restaurant,Bar à vins,75117,75,48.8926059267575,2.32495868217964,0,0
kebab élysée l'étoile,"2 Rue des Acacias, 75017 Paris",09 53 08 82 36,516,3.4,restaurant,kebab,75117,75,48.876033646898,2.28967355202818,0,0
le refuge des moines,"85 Rue des Moines, 75017 Paris",01 42 28 92 52,429,4.6,restaurant,french,75117,75,48.8917665629737,2.32187045377441,0,0
l'amour et la folie,"94 Bd des Batignolles, 75017 Paris",01 43 87 26 84,242,4.8,restaurant,french,75117,75,48.8817196785538,2.3175092657342,0,0
il rosso,"42 Bd des Batignolles, 75017 Paris",01 87 44 49 49,334,4.6,restaurant,,75117,75,48.8828635568799,2.32310242590285,0,0
yansai,"47 Rue des Moines, 75017 Paris",01 46 27 73 86,813,4.6,restaurant,"asian, taiwan, japan, vietnam",75117,75,48.8900435789574,2.32040462654743,0,0
magnum 150cl,"1 Rue de Phalsbourg, 75017 Paris",01 43 80 90 43,912,4.7,restaurant,,75117,75,48.8811407405016,2.30892066482841,0,1
au café du musée,"9 Rue de Logelbach, 75017 Paris",01 40 68 04 39,21,4.5,restaurant,,75117,75,48.8819725605725,2.30762398440748,0,0
yalil,"67 Rue des Dames, 75017 Paris",09 87 16 62 65,17,4.9,restaurant,,75117,75,48.8836670461181,2.32094928261563,0,0
mova,"39 Rue des Dames, 75017 Paris",01 45 22 46 07,588,4.8,restaurant,"fine_dining, french",75117,75,48.8841427191232,2.32328724686781,0,0
jinchelin thai,"172 Rue Cardinet, 75017 Paris",07 82 10 71 28,258,4.1,restaurant,thai,75117,75,48.8903549666603,2.31745528627775,1,1
mamine batignolles,"19 Rue des Dames, 75017 Paris",06 67 21 61 00,280,4.8,restaurant,tapas,75117,75,48.8847355711347,2.32477687869982,0,0
pas chiche,"3 Rue Guy Môquet, 75017 Paris",,65,5.0,restaurant,lebanese,75117,75,48.8914325441323,2.31963114452256,0,0
karl & erick,"20 Rue de Tocqueville, 75017 Paris",01 42 27 03 71,180,4.6,restaurant,,75117,75,48.8828383273514,2.31355242070308,0,0
gaston,"11 Rue Brochant, 75017 Paris",01 46 27 49 89,1183,4.4,restaurant,french,75117,75,48.888560820286,2.31722738233046,0,1
bronx pizzeria,"275 Bd Pereire, 75017 Paris",01 45 74 33 32,2539,4.4,restaurant,"italian, pizza",75117,75,48.8777759931107,2.28476594772008,0,0
paris xvii,"41 Rue Guersant, 75017 Paris",01 45 74 75 27,694,4.7,restaurant,french,75117,75,48.8819609935462,2.28854694042261,0,0
break,"119 Bd Pereire, 75017 Paris",09 74 64 09 93,915,4.4,restaurant,american,75117,75,48.8855256493278,2.29826324258136,0,0
restaurant vatel,"122 Rue Nollet, 75017 Paris",01 42 26 26 60,468,4.7,restaurant,,75117,75,48.8896022717553,2.31699377868901,0,0
le pavillon du ciel,"98 R. de Lévis, 75017 Paris",01 43 80 32 65,39,4.4,restaurant,asian,75117,75,48.8850492219514,2.31124396075006,0,0
délice de l'inde,"66 Rue Legendre, 75017 Paris",01 42 29 57 96,410,4.3,restaurant,indian,75117,75,48.8859891685733,2.31751219940031,1,1
le bouquet wagram,"145 Av. de Wagram, 75017 Paris",01 42 27 28 07,267,4.2,restaurant,french,75117,75,48.8851227312422,2.303053416426,0,0
jupi,"25 Rue des Dames, 75017 Paris",06 68 57 93 28,159,4.8,restaurant,,75117,75,48.8844354990011,2.3243333922029,0,0
le grenier dîner spectacle,"3 Rue Rennequin, 75017 Paris",01 43 80 68 01,1380,4.8,restaurant,,75117,75,48.8807109165069,2.29922439541826,0,0
le nouveau grillon,"121 Bd Bessières, 75017 Paris",01 42 28 11 87,11,3.5,restaurant,,75117,75,48.8945832177161,2.31483594153602,0,0
kirane india,"20 Rue du Débarcadère, 75017 Paris",01 45 74 22 88,723,4.4,restaurant,indian,75117,75,48.8780289589485,2.28564629901038,0,0
tonton des dames,"94 Rue des Dames, 75017 Paris",01 42 93 25 18,1865,4.6,restaurant,,75117,75,48.8829343839617,2.31767044973222,0,0
bowls & rolls,"33 Rue Guersant, 75017 Paris",09 81 06 53 80,94,3.2,restaurant,sushi,75117,75,48.8816439899682,2.28894692484207,0,0
café coco,"6 Pl. du Maréchal Juin, 75017 Paris",01 45 74 71 42,193,3.8,restaurant,african,75117,75,48.8855400662013,2.29764465812715,0,0
raja's,"82 Bd des Batignolles, 75017 Paris",01 80 50 29 07,127,4.8,restaurant,indian,75117,75,48.8819359316557,2.31856295478212,1,1
le royal 17,"40 Rue Lemercier, 75017 Paris",09 86 71 46 23,54,4.7,restaurant,,75117,75,48.8870744573962,2.32302908425007,0,0
strobi,"12 Rue Biot, 75017 Paris",01 72 38 59 86,1276,4.5,restaurant,,75117,75,48.884255790997,2.32628159795752,0,0
captain's pizza,"13 Rue Brey, 75017 Paris",09 51 71 93 49,269,4.6,restaurant,pizza,75117,75,48.8764500598476,2.29567616816686,0,0
ikuzo,"110 Rue des Dames, 75017 Paris",01 42 93 50 07,176,4.5,restaurant,japanese,75117,75,48.8825220781446,2.31634242099341,0,1
palette batignolles,"116 Bis Rue de Saussure, 75017 Paris",09 62 55 61 32,174,4.9,restaurant,,75117,75,48.8881267215206,2.31083961774095,0,0
tea nagar,"43 Av. de Saint-Ouen, 75017 Paris",07 66 67 58 80,30,4.3,restaurant,,75117,75,48.8905069305648,2.32640925434285,0,0
phu thai,"10 Rue Pouchet, 75017 Paris",09 55 01 60 86,219,4.7,restaurant,thai,75117,75,48.8921227938586,2.31905933108806,0,0
ladess,"15 Av. de Clichy, 75017 Paris",,9,2.3,restaurant,turkish,75117,75,48.8854968993999,2.32631437119895,0,0
aux dés calés,"181 Rue Legendre, 75017 Paris",01 47 70 01 09,1228,4.5,restaurant,,75117,75,48.8920334427708,2.32611463044631,0,0
jour batignolles,"32 bis Rue Mstislav Rostropovitch, 75017 Paris",01 42 29 50 40,213,3.8,restaurant,sandwich,75117,75,48.8899180180478,2.31331797887131,1,1
premiata drogheria di meglio,"90 Rue Legendre, 75017 Paris",01 53 31 02 00,134,4.6,restaurant,,75117,75,48.8872047959905,2.31962502573325,0,0
casatoni,"41 Rue Legendre, 75017 Paris",01 44 40 47 30,341,4.5,restaurant,italian,75117,75,48.8849966674185,2.31549182545936,0,1
bouillon des vignes,"45 Rue des Moines, 75017 Paris",01 42 29 10 41,1055,4.5,restaurant,french,75117,75,48.8898958898234,2.32028132875175,0,0
ripaille,"69 Rue des Dames, 75017 Paris",01 45 22 03 03,503,4.7,restaurant,,75117,75,48.8835878371331,2.32075733703294,0,0
las des kebab,"95 Rue de La Jonquière, 75017 Paris",09 55 13 44 60,71,4.1,restaurant,kebab,75117,75,48.8950763250799,2.31701196741889,0,0
ô güsto,"98 Av. des Ternes, 75017 Paris",01 45 74 41 30,665,4.0,restaurant,italian,75117,75,48.880578985351,2.28664894226802,0,0
safrane,"Rue des Colonels Renard 1 bis, 75017 Paris",01 58 62 13 59,1059,4.7,restaurant,indian,75117,75,48.877797953697,2.2906199527155,0,0
le bistro d'alberto,"150 Bd Pereire, 75017 Paris",01 48 88 93 68,153,4.7,restaurant,,75117,75,48.883450122464,2.29387531627003,0,0
